-1.250000000000000000e+01,-1.250000000000000000e+01,-1.250000000000000000e+01,2.000000000000000000e+00
-1.220112373505280168e+01,-1.247754215587208471e+01,-1.237500000000000000e+01,2.000000000000000000e+00
-1.190895958667732124e+01,-1.241067297825121152e+01,-1.222499999999999964e+01,2.000000000000000000e+00
-1.162714159711843287e+01,-1.230798327454513519e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-1.134662847225432891e+01,-1.220162356986814878e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-1.106611534739022495e+01,-1.209526386519116237e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-1.078560222252612277e+01,-1.198890416051417596e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-1.050508909766201882e+01,-1.188254445583718777e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-1.022457597279791486e+01,-1.177618475116020136e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-9.944062847933810900e+00,-1.166982504648321495e+01,-1.213758611835774737e+01,2.000000000000000000e+00
-9.663549723069706943e+00,-1.156346534180622854e+01,-1.213758611835774737e+01,2.000000000000000000e+00
-9.383036598205602985e+00,-1.145710563712924213e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-9.102523473341499027e+00,-1.135074593245225572e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-8.822010348477395070e+00,-1.124438622777526930e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-8.541497223613291112e+00,-1.113802652309828289e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-8.260984098749187154e+00,-1.103166681842129648e+01,-1.213758611835774914e+01,2.000000000000000000e+00
-7.980470973885084085e+00,-1.092530711374431007e+01,-1.213758611835774914e+01,2.000000000000000000e+00
-7.699957849020981016e+00,-1.081894740906732366e+01,-1.213758611835774737e+01,2.000000000000000000e+00
-7.419444724156877058e+00,-1.071258770439033725e+01,-1.213758611835774737e+01,2.000000000000000000e+00
-7.138931599292773988e+00,-1.060622799971334906e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-6.858418474428670919e+00,-1.049986829503636265e+01,-1.213758611835774026e+01,2.000000000000000000e+00
-6.577905349564566073e+00,-1.039350859035937624e+01,-1.213758611835774737e+01,2.000000000000000000e+00
-6.297392224700462116e+00,-1.028714888568238983e+01,-1.213758611835774737e+01,2.000000000000000000e+00
-6.016879099836359046e+00,-1.018078918100540342e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-5.736365974972255977e+00,-1.007442947632841701e+01,-1.213758611835774559e+01,2.000000000000000000e+00
-5.455852850108152019e+00,-9.968069771651430599e+00,-1.213758611835774026e+01,2.000000000000000000e+00
-5.175339725244048061e+00,-9.861710066974444189e+00,-1.213758611835774914e+01,2.000000000000000000e+00
-4.894826600379944992e+00,-9.755350362297457778e+00,-1.213758611835774559e+01,2.000000000000000000e+00
-4.614313475515841034e+00,-9.648990657620469591e+00,-1.213758611835774381e+01,2.000000000000000000e+00
-4.333800350651737077e+00,-9.542630952943483180e+00,-1.213758611835774737e+01,2.000000000000000000e+00
-4.053287225787633119e+00,-9.436271248266496769e+00,-1.213758611835774381e+01,2.000000000000000000e+00
-3.772774100923529161e+00,-9.329911543589510359e+00,-1.213758611835774737e+01,2.000000000000000000e+00
-3.492260976059423427e+00,-9.223551838912523948e+00,-1.213758611835775625e+01,2.000000000000000000e+00
-3.211747851195323022e+00,-9.117192134235537537e+00,-1.213758611835774204e+01,2.000000000000000000e+00
-2.931234726331217288e+00,-9.010832429558551127e+00,-1.213758611835774737e+01,2.000000000000000000e+00
-2.650721601467115107e+00,-8.904472724881564716e+00,-1.213758611835774737e+01,2.000000000000000000e+00
-2.370208476603011150e+00,-8.798113020204578305e+00,-1.213758611835775270e+01,2.000000000000000000e+00
-2.089695351738905416e+00,-8.691753315527591894e+00,-1.213758611835774737e+01,2.000000000000000000e+00
-1.809182226874803234e+00,-8.585393610850605484e+00,-1.213758611835774381e+01,2.000000000000000000e+00
-1.528669102010699277e+00,-8.479033906173619073e+00,-1.213758611835775270e+01,2.000000000000000000e+00
-1.248155977146595319e+00,-8.372674201496632662e+00,-1.213758611835775802e+01,2.000000000000000000e+00
-9.676428522824931377e-01,-8.266314496819646251e+00,-1.213758611835773671e+01,2.000000000000000000e+00
-6.871297274183891801e-01,-8.159954792142658064e+00,-1.213758611835774204e+01,2.000000000000000000e+00
-4.066166025542852225e-01,-8.053595087465673430e+00,-1.213758611835775802e+01,2.000000000000000000e+00
-1.261034776901812648e-01,-7.947235382788685243e+00,-1.213758611835773671e+01,2.000000000000000000e+00
1.544096471739209164e-01,-7.840875678111699720e+00,-1.213758611835775270e+01,2.000000000000000000e+00
4.349227720380266504e-01,-7.734515973434712421e+00,-1.213758611835775802e+01,2.000000000000000000e+00
7.154358969021306081e-01,-7.628156268757725122e+00,-1.213758611835774204e+01,2.000000000000000000e+00
9.959490217662327893e-01,-7.521796564080739600e+00,-1.213758611835775270e+01,2.000000000000000000e+00
1.276462146630338523e+00,-7.415436859403752301e+00,-1.213758611835775802e+01,2.000000000000000000e+00
1.556975271494438928e+00,-7.309077154726765890e+00,-1.213758611835773671e+01,2.000000000000000000e+00
1.837488396358546439e+00,-7.202717450049779480e+00,-1.213758611835775092e+01,2.000000000000000000e+00
2.118001521222650396e+00,-7.096357745372793069e+00,-1.213758611835776513e+01,2.000000000000000000e+00
2.398514646086750801e+00,-6.989998040695805770e+00,-1.213758611835773671e+01,2.000000000000000000e+00
2.679027770950854759e+00,-6.883638336018820247e+00,-1.213758611835774559e+01,2.000000000000000000e+00
2.959540895814958716e+00,-6.777278631341833837e+00,-1.213758611835775980e+01,2.000000000000000000e+00
3.240054020679062674e+00,-6.670918926664845650e+00,-1.213758611835773493e+01,2.000000000000000000e+00
3.520567145543164855e+00,-6.564559221987860127e+00,-1.213758611835773671e+01,2.000000000000000000e+00
3.801080270407272366e+00,-6.458199517310873716e+00,-1.213758611835775625e+01,2.000000000000000000e+00
4.081593395271372771e+00,-6.351839812633886417e+00,-1.213758611835774381e+01,2.000000000000000000e+00
4.362106520135473176e+00,-6.245480107956900895e+00,-1.213758611835772783e+01,2.000000000000000000e+00
4.642619644999580686e+00,-6.139120403279913596e+00,-1.213758611835773493e+01,2.000000000000000000e+00
4.923132769863688196e+00,-6.032760698602927185e+00,-1.213758611835775625e+01,2.000000000000000000e+00
5.203645894727792154e+00,-5.926400993925939886e+00,-1.213758611835774737e+01,2.000000000000000000e+00
5.484159019591896111e+00,-5.820041289248952587e+00,-1.213758611835774737e+01,2.000000000000000000e+00
5.764672144455992964e+00,-5.713681584571967953e+00,-1.213758611835774737e+01,2.000000000000000000e+00
6.045185269320096921e+00,-5.607321879894980654e+00,-1.213758611835772783e+01,2.000000000000000000e+00
6.325698394184204432e+00,-5.500962175217993355e+00,-1.213758611835773493e+01,2.000000000000000000e+00
6.606211519048311942e+00,-5.394602470541006944e+00,-1.213758611835774737e+01,2.000000000000000000e+00
6.886724643912412347e+00,-5.288242765864020534e+00,-1.213758611835774381e+01,2.000000000000000000e+00
7.167237768776512752e+00,-5.181883061187034123e+00,-1.213758611835774026e+01,2.000000000000000000e+00
7.447750893640616709e+00,-5.075523356510047712e+00,-1.213758611835773138e+01,2.000000000000000000e+00
7.728264018504720667e+00,-4.969163651833062190e+00,-1.213758611835774026e+01,2.000000000000000000e+00
8.008777143368828177e+00,-4.862803947156074003e+00,-1.213758611835774381e+01,2.000000000000000000e+00
8.289290268232932135e+00,-4.756444242479087592e+00,-1.213758611835774737e+01,2.000000000000000000e+00
8.569803393097032540e+00,-4.650084537802102069e+00,-1.213758611835775270e+01,2.000000000000000000e+00
8.850316517961136498e+00,-4.543724833125114770e+00,-1.213758611835775270e+01,2.000000000000000000e+00
9.130829642825240455e+00,-4.437365128448128360e+00,-1.213758611835773493e+01,2.000000000000000000e+00
9.403001942190748252e+00,-4.311846739059541633e+00,-1.201799115600375245e+01,2.000000000000000000e+00
9.653375083733255480e+00,-4.147090353733213774e+00,-1.186799115600374321e+01,2.000000000000000000e+00
9.876315918246206138e+00,-3.946768710323597773e+00,-1.171799115600375885e+01,2.000000000000000000e+00
1.006681767521836335e+01,-3.715380601073826838e+00,-1.156799115600374250e+01,2.000000000000000000e+00
1.022060209588554969e+01,-3.458122504074491843e+00,-1.141799115600376702e+01,2.000000000000000000e+00
1.033421551369912095e+01,-3.180771881568643877e+00,-1.126799115600376489e+01,2.000000000000000000e+00
1.040510641623097854e+01,-2.889557430605302457e+00,-1.111799115600375032e+01,2.000000000000000000e+00
1.042880692383132413e+01,-2.674144060508735876e+00,-1.100958144962246976e+01,2.000000000000000000e+00
1.042292615135252731e+01,-2.374482930185308760e+00,-1.085958144962248184e+01,2.000000000000000000e+00
1.037233061391910738e+01,-2.079065482996613312e+00,-1.070958144962247083e+01,2.000000000000000000e+00
1.027815657822431561e+01,-1.794526157924281051e+00,-1.055958144962246159e+01,2.000000000000000000e+00
1.014251899008268509e+01,-1.527255094779050637e+00,-1.040958144962249143e+01,2.000000000000000000e+00
9.968476581622407906e+00,-1.283244181784157334e+00,-1.025974511368262476e+01,2.000000000000000000e+00
9.777382099139472871e+00,-1.051980482158430874e+00,-1.023862729186352283e+01,2.000000000000000000e+00
9.586287616656530730e+00,-8.207167825327061905e-01,-1.023862729186348375e+01,2.000000000000000000e+00
9.395193134173588589e+00,-5.894530829069797306e-01,-1.023862729186346776e+01,2.000000000000000000e+00
9.204098651690650001e+00,-3.581893832812568235e-01,-1.023862729186344467e+01,2.000000000000000000e+00
9.013004169207714966e+00,-1.269256836555303636e-01,-1.023862729186348375e+01,2.000000000000000000e+00
8.821909686724772826e+00,1.043380159701943199e-01,-1.023862729186344467e+01,2.000000000000000000e+00
8.630815204241834238e+00,3.356017155959207798e-01,-1.023862729186345710e+01,2.000000000000000000e+00
8.439720721758895650e+00,5.668654152216454634e-01,-1.023862729186345710e+01,2.000000000000000000e+00
8.248626239275957062e+00,7.981291148473719232e-01,-1.023862729186346776e+01,2.000000000000000000e+00
8.057531756793018474e+00,1.029392814473096607e+00,-1.023862729186344467e+01,2.000000000000000000e+00
7.866437274310079886e+00,1.260656514098821290e+00,-1.023862729186347309e+01,2.000000000000000000e+00
7.675342791827137745e+00,1.491920213724547750e+00,-1.023862729186345710e+01,2.000000000000000000e+00
7.484248309344202710e+00,1.723183913350272434e+00,-1.023862729186348375e+01,2.000000000000000000e+00
7.293153826861264122e+00,1.954447612975997117e+00,-1.023862729186347309e+01,2.000000000000000000e+00
7.102059344378321981e+00,2.185711312601723577e+00,-1.023862729186348375e+01,2.000000000000000000e+00
6.910964861895383393e+00,2.416975012227448261e+00,-1.023862729186345710e+01,2.000000000000000000e+00
6.714175884190918708e+00,2.643248445428767468e+00,-1.017660285268364539e+01,2.000000000000000000e+00
6.488489296303971088e+00,2.840471518520150340e+00,-1.002660285268362728e+01,2.000000000000000000e+00
6.235864277799805677e+00,3.001753806876411801e+00,-9.876602852683621592e+00,2.000000000000000000e+00
5.961974241966803589e+00,3.123473258005052600e+00,-9.726602852683612355e+00,2.000000000000000000e+00
5.672970168537887048e+00,3.202896315445292075e+00,-9.576602852683622658e+00,2.000000000000000000e+00
5.375342465946456372e+00,3.238239308552973483e+00,-9.426602852683627631e+00,2.000000000000000000e+00
5.075775210745465671e+00,3.228708509897870726e+00,-1.555978815986320640e+01,2.000000000000000000e+00
4.780996037658034936e+00,3.174517960670595329e+00,-1.540978815986321848e+01,2.000000000000000000e+00
4.497625051405528041e+00,3.076884663778898243e+00,-1.525978815986320569e+01,2.000000000000000000e+00
4.232026153427568715e+00,2.938001252586067480e+00,-1.510978815986322488e+01,2.000000000000000000e+00
3.990164122375500000e+00,2.760986749092626980e+00,-1.495978815986321742e+01,2.000000000000000000e+00
3.777470658043146301e+00,2.549816517426410911e+00,-1.480978815986320640e+01,2.000000000000000000e+00
3.598722397099511028e+00,2.309232985734636756e+00,-1.465978815986320427e+01,2.000000000000000000e+00
3.457933640126999109e+00,2.044639141471778387e+00,-1.450978815986318793e+01,2.000000000000000000e+00
3.358266199084665615e+00,1.761977191949501531e+00,-1.435978815986320711e+01,2.000000000000000000e+00
3.301958389828065776e+00,1.467595115171066666e+00,-1.420978815986321031e+01,2.000000000000000000e+00
3.290274764360670900e+00,1.168104097930816820e+00,-1.405978815986321884e+01,2.000000000000000000e+00
3.323477711722075512e+00,8.702300628116450554e-01,-1.390978815986320072e+01,2.000000000000000000e+00
3.400821565295849780e+00,5.806626184640109045e-01,-1.375978815986319326e+01,2.000000000000000000e+00
3.520569348874179383e+00,3.059048254175920079e-01,-1.360978815986320356e+01,2.000000000000000000e+00
3.680031785398803379e+00,5.212715136155487983e-02,-1.345978815986319965e+01,2.000000000000000000e+00
3.875627692325988249e+00,-1.749711042570059050e-01,-1.330978815986320463e+01,2.000000000000000000e+00
4.102964407265911717e+00,-3.702898042116853361e-01,-1.315978815986320605e+01,2.000000000000000000e+00
4.356936437709894250e+00,-5.294425115836371987e-01,-1.300978815986320924e+01,2.000000000000000000e+00
4.631840119385380206e+00,-6.488549996781625140e-01,-1.285978815986320534e+01,2.000000000000000000e+00
4.921501708259107488e+00,-7.258455214507097963e-01,-1.270978815986320676e+01,2.000000000000000000e+00
5.219416029518306743e+00,-7.586850357639853826e-01,-1.255978815986319930e+01,2.000000000000000000e+00
5.518892569772667400e+00,-7.466360379243042189e-01,-1.240978815986321315e+01,2.000000000000000000e+00
5.813205731561186695e+00,-6.899691224470476669e-01,-1.225978815986321813e+01,2.000000000000000000e+00
6.095745875771623190e+00,-5.899569060872131843e-01,-1.210978815986319468e+01,2.000000000000000000e+00
6.352101890843755427e+00,-4.539341687037143913e-01,-1.196455663703375905e+01,2.000000000000000000e+00
6.593318189395144913e+00,-2.760407348034519259e-01,-1.181455663703375514e+01,2.000000000000000000e+00
6.805241826388176207e+00,-6.409793923043061170e-02,-1.166455663703374590e+01,2.000000000000000000e+00
6.983113453816237381e+00,1.771344397483360922e-01,-1.151455663703375798e+01,2.000000000000000000e+00
7.122938458395768890e+00,4.422388429671357812e-01,-1.136455663703376295e+01,2.000000000000000000e+00
7.224314248539254635e+00,7.244266887203671956e-01,-1.124305700441581735e+01,2.000000000000000000e+00
7.316932054315131495e+00,1.009771991911540212e+00,-1.124305700441587952e+01,2.000000000000000000e+00
7.409549860091004803e+00,1.295117295102713229e+00,-1.124305700441581735e+01,2.000000000000000000e+00
7.502167665866878110e+00,1.580462598293886245e+00,-1.124305700441581735e+01,2.000000000000000000e+00
7.594785471642754970e+00,1.865807901485059261e+00,-1.124305700441585110e+01,2.000000000000000000e+00
7.687403277418628278e+00,2.151153204676232278e+00,-1.124305700441588485e+01,2.000000000000000000e+00
7.780021083194501585e+00,2.436498507867405294e+00,-1.124305700441581735e+01,2.000000000000000000e+00
7.872638888970378446e+00,2.721843811058578311e+00,-1.124305700441585110e+01,2.000000000000000000e+00
7.965256694746251753e+00,3.007189114249751327e+00,-1.124305700441585110e+01,2.000000000000000000e+00
8.057874500522125061e+00,3.292534417440924344e+00,-1.124305700441585110e+01,2.000000000000000000e+00
8.150492306297998368e+00,3.577879720632097360e+00,-1.124305700441584577e+01,2.000000000000000000e+00
8.243110112073871676e+00,3.863225023823268600e+00,-1.124305700441582268e+01,2.000000000000000000e+00
8.335727917849748536e+00,4.148570327014443393e+00,-1.124305700441585643e+01,2.000000000000000000e+00
8.428345723625621844e+00,4.433915630205618186e+00,-1.124305700441584577e+01,2.000000000000000000e+00
8.520963529401498704e+00,4.719260933396789426e+00,-1.124305700441587952e+01,2.000000000000000000e+00
8.613581335177368459e+00,5.004606236587960666e+00,-1.124305700441582268e+01,2.000000000000000000e+00
8.706199140953245319e+00,5.289951539779135459e+00,-1.124305700441581202e+01,2.000000000000000000e+00
8.798816946729118627e+00,5.575296842970310252e+00,-1.124305700441584577e+01,2.000000000000000000e+00
8.891434752504991934e+00,5.860642146161481492e+00,-1.124305700441584577e+01,2.000000000000000000e+00
8.984052558280865242e+00,6.145987449352652732e+00,-1.124305700441582268e+01,2.000000000000000000e+00
9.076670364056742102e+00,6.431332752543827525e+00,-1.124305700441585643e+01,2.000000000000000000e+00
9.169288169832615409e+00,6.716678055734998765e+00,-1.124305700441585643e+01,2.000000000000000000e+00
9.261905975608492270e+00,7.002023358926173557e+00,-1.124305700441584577e+01,2.000000000000000000e+00
9.354523781384365577e+00,7.287368662117344797e+00,-1.124305700441585643e+01,2.000000000000000000e+00
9.447141587160238885e+00,7.572713965308519590e+00,-1.124305700441585643e+01,2.000000000000000000e+00
9.539759392936112192e+00,7.858059268499694383e+00,-1.124305700441583511e+01,2.000000000000000000e+00
9.632377198711985500e+00,8.143404571690865623e+00,-1.124305700441581202e+01,2.000000000000000000e+00
9.724995004487862360e+00,8.428749874882036863e+00,-1.124305700441585643e+01,2.000000000000000000e+00
9.817612810263735668e+00,8.714095178073215209e+00,-1.124305700441583511e+01,2.000000000000000000e+00
9.910230616039608975e+00,8.999440481264386449e+00,-1.124305700441584577e+01,2.000000000000000000e+00
1.000284842181548584e+01,9.284785784455557689e+00,-1.124305700441584577e+01,2.000000000000000000e+00
1.009546622759135914e+01,9.570131087646728929e+00,-1.124305700441582268e+01,2.000000000000000000e+00
1.018808403336723245e+01,9.855476390837903722e+00,-1.124305700441585643e+01,2.000000000000000000e+00
1.028070183914310931e+01,1.014082169402907851e+01,-1.124305700441587952e+01,2.000000000000000000e+00
1.037331964491898262e+01,1.042616699722024975e+01,-1.124305700441585643e+01,2.000000000000000000e+00
1.046593745069485593e+01,1.071151230041142099e+01,-1.124305700441582268e+01,2.000000000000000000e+00
1.055855525647073279e+01,1.099685760360259223e+01,-1.124305700441585643e+01,2.000000000000000000e+00
1.065823599106322916e+01,1.127968284281825362e+01,-1.130466305668589655e+01,2.000000000000000000e+00
1.079543136353224853e+01,1.154615761889424164e+01,-1.145466305668591289e+01,2.000000000000000000e+00
1.097090767274439571e+01,1.178913795023187205e+01,-1.160466305668591680e+01,2.000000000000000000e+00
1.118072409909923692e+01,1.200316702242381695e+01,-1.175466305668588163e+01,2.000000000000000000e+00
1.142016861799822536e+01,1.218343820392794186e+01,-1.190466305668590152e+01,2.000000000000000000e+00
1.168386382175864213e+01,1.232590299264927935e+01,-1.205466305668588411e+01,2.000000000000000000e+00
1.196588768459715624e+01,1.242736193656900312e+01,-1.220466305668590579e+01,2.000000000000000000e+00
1.225990655856178435e+01,1.248553648653918202e+01,-1.235466305668589548e+01,2.000000000000000000e+00
1.250000000000000000e+01,1.250000000000000000e+01,-1.248983152834294330e+01,2.000000000000000000e+00
